Events
200
Subject	Context	Name	Time (s)	Description
Ref_01_FB	Left	Foot Strike	2.385	The instant the heel strikes the ground
Ref_01_FB	Left	Foot Off	3.094	The instant the toe leaves the ground
Ref_01_FB	Left	Foot Strike	3.483	The instant the heel strikes the ground
Ref_01_FB	Right	Foot Off	2.505	The instant the toe leaves the ground
Ref_01_FB	Right	Foot Strike	2.965	The instant the heel strikes the ground
Ref_01_FB	Right	Foot Off	3.668	The instant the toe leaves the ground
Ref_01_FB	Right	Foot Strike	4.07	The instant the heel strikes the ground

Devices
1000
		FP1_AMTI10919M - Force			FP1_AMTI10919M - Moment			FP1_AMTI10919M - CoP			FP2_AMTI10974M - Force			FP2_AMTI10974M - Moment			FP2_AMTI10974M - CoP			FP3_AMTI10975M - Force			FP3_AMTI10975M - Moment			FP3_AMTI10975M - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
490	2	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	4.65368	38.1896	-268.622	52157	11672.2	2178.76	-76.8846	3034.94	327.7
490	3	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	4.3073	41.828	-273.483	53154.2	11919.7	2076.58	-76.9293	3035.11	327.731
490	4	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	3.41562	45.0137	-279.897	54151.6	12210.4	2166.6	-76.9253	3036.24	327.934
491	0	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	2.70586	48.3617	-285.179	55149.5	12611.9	2073.8	-76.4923	3036.61	328.001
491	1	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	2.17745	51.8525	-292.274	56377.6	13078.2	2048.15	-76.0935	3037.34	328.134
491	2	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	0.92389	55.0249	-297.587	57986.4	13005.2	1980.7	-77.2237	3035.69	327.835
491	3	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-0.14635	58.8399	-306.463	59213.8	13333.5	1856.38	-77.5697	3037.51	328.163
491	4	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-0.135813	61.4376	-313.719	60671	13635	1874.89	-77.6564	3037.46	328.154
492	0	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-1.21067	64.2482	-323.144	61669.9	14246.6	1912.24	-77.0855	3040.02	328.617
492	1	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-1.9255	66.5573	-330.82	62896.8	14467.3	1952.89	-77.4494	3040.79	328.755
492	2	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-2.63837	69.3662	-340.246	64354.5	14866.8	1860.01	-77.5816	3041.82	328.942
492	3	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-3.71589	71.484	-346.853	65734.1	14965	1712.68	-78.2198	3041.53	328.889
492	4	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-3.52748	73.3536	-353.137	66732.3	15432.3	1687.06	-77.7243	3042.11	328.994
493	0	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-4.60327	75.9069	-361.137	67960.1	15810.2	1719.23	-77.6701	3042.94	329.145
493	1	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-5.67917	78.3809	-367.68	69416.2	15879	1732.61	-78.2707	3042.45	329.055
493	2	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-6.39562	80.3338	-375.421	70568.3	16496.4	1734.21	-77.5667	3043.27	329.203
493	3	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-6.56804	82.5267	-383.485	71412.2	16731.7	1703.49	-77.9055	3044.99	329.515
493	4	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-6.92239	84.4631	-390.125	72333.8	17192.9	1713.61	-77.5008	3045.81	329.662
494	0	-0	0	0	-0	0	0	-121.603	4423.82	578.538	0	0	0	0	0	0	111.415	3824.26	469.625	-7.63699	86.8366	-398.158	73712.6	17111.3	1699.77	-78.5867	3046.13	329.719
