Events
200
Subject	Context	Name	Time (s)	Description
Ref01_FB	Left	Foot Off	3.51	The instant the toe leaves the ground
Ref01_FB	Left	Foot Strike	3.92	The instant the heel strikes the ground
Ref01_FB	Left	Foot Off	4.579	The instant the toe leaves the ground
Ref01_FB	Left	Foot Strike	4.945	The instant the heel strikes the ground
Ref01_FB	Right	Foot Strike	3.375	The instant the heel strikes the ground
Ref01_FB	Right	Foot Off	4.045	The instant the toe leaves the ground
Ref01_FB	Right	Foot Strike	4.455	The instant the heel strikes the ground

Devices
1000
		FP1_AMTI10919M - Force			FP1_AMTI10919M - Moment			FP1_AMTI10919M - CoP			FP2_AMTI10974M - Force			FP2_AMTI10974M - Moment			FP2_AMTI10974M - CoP			FP3_AMTI10975M - Force			FP3_AMTI10975M - Moment			FP3_AMTI10975M - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
751	0	-29.4839	23.0476	-550.733	-61350.2	16145.2	2715.31	-131.019	4582.11	52.0757	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
751	1	-29.6386	23.9841	-552.893	-61426.7	16222	2697.33	-130.996	4581.81	52.0717	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
751	2	-28.9235	23.7931	-552.163	-61273.2	16375.9	2665.2	-130.679	4581.68	52.0737	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
751	3	-29.2544	24.5538	-554.691	-61196.1	16453.1	2631	-130.677	4581.03	52.0643	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
751	4	-28.6662	24.7882	-558.3	-61195.5	16300.4	2592.47	-131.144	4580.32	52.048	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
752	0	-28.8381	24.7986	-559.027	-60812.9	16300.2	2633.57	-131.181	4579.49	52.0354	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
752	1	-29.0006	24.4577	-560.482	-60967	16682.7	2673.54	-130.573	4579.48	52.0429	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
752	2	-29.6894	25.7664	-563.368	-60814.9	16221.2	2795.75	-131.543	4578.65	52.0186	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
752	3	-30.0372	25.239	-564.466	-60354	16606.5	2680.11	-130.919	4577.63	52.0115	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
752	4	-28.9513	25.2399	-564.452	-60202.4	16451.3	2824.95	-131.19	4577.36	52.0041	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
753	0	-30.0014	25.8243	-567.354	-60125.7	16758.3	2794.1	-130.799	4576.68	51.9991	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
753	1	-29.4409	26.3889	-568.787	-60047.2	16530.4	2664.7	-131.278	4576.27	51.9871	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
753	2	-29.5998	27.1391	-570.588	-59511.6	16606.7	2726.99	-131.235	4575	51.969	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
753	3	-30.4859	26.4357	-572.058	-59435	16760.2	2712.05	-131.041	4574.6	51.9656	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
753	4	-29.5497	27.0164	-574.572	-59358.8	16759.8	2749.3	-131.171	4574.01	51.9553	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
754	0	-30.264	26.4835	-575.313	-58976.6	16989.1	2811.9	-130.807	4573.21	51.9483	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
754	1	-30.0754	27.9421	-576.013	-59053.4	16912.2	2827.96	-130.977	4573.22	51.9462	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
754	2	-30.9571	27.4249	-577.842	-58670.4	16989.1	2833.9	-130.936	4572.23	51.9323	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
754	3	-30.5815	27.4411	-578.923	-58133.4	17066.9	2787.32	-130.858	4571.12	51.9169	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
754	4	-30.1926	27.8351	-581.085	-58133.6	16990.1	2804.35	-131.101	4570.74	51.9084	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
755	0	-30.7348	27.1107	-581.102	-57674.4	16989.9	2846.41	-131.1	4569.95	51.8968	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
755	1	-30.8809	28.6008	-583.979	-57827.7	16912.9	2861.51	-131.377	4569.72	51.89	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
755	2	-30.8718	28.6114	-584.703	-57444	17144.1	2797.1	-131.019	4568.94	51.8831	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
755	3	-30.8535	28.4516	-586.153	-57368.4	17526.5	2858.1	-130.438	4568.57	51.885	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
755	4	-30.4684	28.1164	-587.964	-56907.9	16914.2	2836.77	-131.572	4567.49	51.8549	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
756	0	-30.8213	28.1267	-588.692	-56526.2	17449.7	2922	-130.696	4566.72	51.8546	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
756	1	-30.2742	28.4944	-589.042	-56373.9	17372.2	2995.38	-130.844	4566.4	51.8481	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
756	2	-30.7992	28.6961	-590.494	-56449.6	17373.2	2921.84	-130.916	4566.29	51.8456	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
756	3	-30.057	28.7179	-591.932	-55606.6	17450.7	2915.4	-130.858	4564.64	51.8221	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
756	4	-30.3959	28.3821	-593.752	-55454.5	17449.5	3008.05	-130.947	4564.09	51.813	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
757	0	-30.3774	28.0414	-595.205	-54993.7	17451.2	2923.1	-131.018	4563.09	51.7975	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
757	1	-30.5502	28.9567	-595.918	-54609.8	17529.2	2856.46	-130.925	4562.34	51.7876	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
757	2	-31.0795	28.9721	-597.01	-54458.8	17526.7	3039.83	-130.978	4561.92	51.7808	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
757	3	-30.8704	28.0992	-599.193	-54151.9	17527.5	3007.39	-131.084	4561.07	51.7671	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
757	4	-30.8437	28.6739	-601.357	-53615.1	17528.4	2977.84	-131.189	4559.85	51.748	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
758	0	-31.3955	28.4819	-600.642	-53462.5	17451.1	3033.07	-131.281	4559.71	51.7447	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
758	1	-30.831	29.5947	-602.429	-53079.7	17451.2	3056.03	-131.368	4558.8	51.7303	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
758	2	-30.6543	29.4086	-602.068	-52927.6	17526.6	3149.8	-131.223	4558.6	51.7292	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
758	3	-30.966	29.1046	-606.059	-52237.8	17680.9	3124.41	-131.161	4556.89	51.7049	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
758	4	-30.4105	30.2068	-607.122	-52391	17680.8	3122.49	-131.214	4556.99	51.7057	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
759	0	-30.3825	29.5146	-609.304	-51548.4	17604.6	3150.1	-131.442	4555.29	51.6781	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
759	1	-31.0917	28.444	-610.415	-51317.9	17375.5	3113.34	-131.87	4554.77	51.665	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
759	2	-31.296	28.9604	-608.599	-51242.4	17834.4	3175.45	-131.03	4554.89	51.6774	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
759	3	-31.6547	30.2322	-608.947	-50476.2	17835	3185.08	-131.046	4553.58	51.658	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
759	4	-30.5321	29.9135	-611.834	-50629.8	17527.7	3233.1	-131.686	4553.44	51.6479	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
760	0	-31.075	29.9131	-611.841	-50170.4	17374.3	3272.93	-131.936	4552.69	51.6338	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
760	1	-31.4237	30.2906	-612.926	-49097.1	17375.9	3231.97	-131.984	4550.79	51.6054	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
760	2	-31.4012	30.4981	-614.733	-49174.5	17681.8	3271.78	-131.57	4550.68	51.609	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
760	3	-31.7631	30.4978	-614.738	-48561.3	17682.6	3261.33	-131.569	4549.69	51.5944	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
760	4	-30.6589	30.3389	-616.175	-48560.5	17300	3219.44	-132.258	4549.5	51.583	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
761	0	-31.3874	30.333	-615.822	-48254.8	17452.7	3279.96	-131.992	4549.05	51.5798	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
761	1	-30.8263	30.3546	-617.263	-47487.5	17454.6	3198.87	-132.058	4547.62	51.5581	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
761	2	-30.7896	30.035	-620.163	-47183.3	17375.6	3383.04	-132.313	4546.77	51.5424	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
761	3	-31.7226	30.9074	-617.99	-46876	17760.3	3301.77	-131.594	4546.54	51.5481	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
761	4	-31.3341	31.6634	-620.146	-46261.5	17302.4	3212.03	-132.435	4545.29	51.5192	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
762	0	-30.9713	30.7588	-620.155	-46108.6	17455.5	3234.34	-132.188	4545.04	51.5187	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
762	1	-31.1526	31.1206	-620.152	-45417.7	17917.8	3104.56	-131.445	4543.93	51.5117	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
762	2	-30.4198	31.3128	-620.864	-45111.4	17150.9	3169.79	-132.713	4543.35	51.4873	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
762	3	-31.1262	32.0573	-622.31	-44729.8	17456.3	3269.8	-132.284	4542.57	51.4812	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
762	4	-30.244	32.0315	-620.489	-44346.1	17303.9	3236.09	-132.449	4542.16	51.4732	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
763	0	-30.9591	32.2225	-621.22	-43809.3	17304.9	3206.54	-132.48	4541.21	51.459	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
763	1	-30.7599	32.2439	-622.665	-43118.9	17383.2	3143.74	-132.421	4539.94	51.4411	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
763	2	-30.9414	32.7866	-622.659	-42889.2	17459.9	3147.75	-132.298	4539.57	51.4373	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
763	3	-30.4303	32.75	-620.119	-42582.3	17307.2	3131.21	-132.429	4539.36	51.4325	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
763	4	-30.3718	33.3618	-624.816	-42198.7	17001.3	3113.4	-133.13	4538.23	51.4071	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
764	0	-30.5573	33.3564	-624.457	-41662.3	17155.3	3104.23	-132.868	4537.41	51.3984	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
764	1	-30.0096	33.1811	-624.814	-41355.9	17615.7	3078.52	-132.148	4536.88	51.3997	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
764	2	-29.9922	33.9262	-626.252	-40895.8	17463.1	3063.91	-132.457	4535.99	51.3829	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
764	3	-29.8246	33.7295	-625.166	-40358.5	17157.9	3011.73	-132.898	4535.25	51.3665	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
764	4	-30.3772	34.2614	-624.441	-40435.2	17541.2	2998.23	-132.253	4535.45	51.3774	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
765	0	-29.7941	35.0334	-627.681	-40051.6	17005.2	2995.2	-133.252	4534.5	51.351	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
765	1	-29.9842	35.0227	-626.959	-39208.7	17543	2959.2	-132.364	4533.23	51.3436	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
765	2	-29.7714	35.0599	-629.491	-39055.7	17542.8	2979.26	-132.477	4532.73	51.3349	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
765	3	-30.4999	35.054	-629.138	-38748	17237.7	2906.06	-132.948	4532.28	51.3224	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
765	4	-30.6679	35.7937	-630.215	-38441.7	17697.9	2898.48	-132.265	4531.69	51.3223	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
766	0	-29.211	35.8054	-630.921	-37982.2	17621.4	2921.28	-132.418	4530.89	51.3087	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
766	1	-30.4913	35.6076	-629.854	-37370	17621.1	2983.41	-132.369	4530.02	51.2966	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
766	2	-29.5649	36.9016	-631.633	-37061.5	17470.2	2839.87	-132.691	4529.37	51.283	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
766	3	-29.7232	36.928	-633.445	-37291.2	17316.8	2834.74	-133.013	4529.56	51.2818	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
766	4	-29.6874	37.5133	-636.333	-36525.3	17393.8	2863.63	-133.016	4528.09	51.2603	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
767	0	-30.059	38.0453	-635.606	-36067.5	17392	3014.56	-132.984	4527.43	51.251	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
767	1	-29.3343	37.322	-635.607	-35684.3	17469.2	3002.35	-132.863	4526.83	51.2437	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
767	2	-29.8422	38.6308	-638.491	-35068.9	17549.3	2811.58	-132.867	4525.62	51.2259	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
767	3	-30.0323	38.62	-637.769	-34610.5	17471.4	2925.1	-132.955	4524.96	51.2152	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
767	4	-29.8471	38.9874	-638.124	-34227.5	17394.8	2946.94	-133.09	4524.33	51.2042	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
768	0	-29.2733	39.9298	-640.637	-34227.2	17548.6	2912.89	-132.959	4524.12	51.2028	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
768	1	-30.1733	39.5724	-641.016	-33767.7	17318.6	2951.59	-133.332	4523.37	51.1872	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
768	2	-29.8038	41.2121	-641.711	-33538	17625.5	2940.82	-132.885	4522.95	51.1867	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
768	3	-29.6038	40.3286	-643.17	-33613.9	17396.1	2900.21	-133.304	4522.95	51.1814	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
768	4	-29.9445	41.8026	-644.963	-33230.8	17626.5	2890.23	-133.023	4522.21	51.1741	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
769	0	-28.8226	42.2078	-647.839	-33073.8	17477.7	2599.61	-133.382	4521.75	51.1628	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
769	1	-28.4341	42.9638	-649.996	-33074.3	18014	2607.45	-132.647	4521.58	51.1695	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
769	2	-27.8477	45.008	-653.579	-33378.2	17710	2417.68	-133.27	4521.76	51.1645	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
769	3	-27.0749	46.1527	-657.536	-33149.1	17785.9	2476.12	-133.318	4521.11	51.1542	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
769	4	-26.8806	46.5307	-658.614	-33070.7	17788.1	2331.93	-133.362	4520.91	51.1508	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
770	0	-26.2799	47.8668	-663.294	-33071.8	18016.9	2407.87	-133.208	4520.55	51.1475	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
770	1	-26.2582	48.9792	-665.087	-33300.2	18095.2	2279.09	-133.167	4520.76	51.1511	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
770	2	-25.855	48.6652	-668.345	-33146	18096.4	2208.44	-133.299	4520.29	51.1425	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
770	3	-26.0236	49.9478	-669.415	-32840.5	18402.3	2271.2	-132.885	4519.75	51.1398	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
770	4	-25.6128	51.0922	-673.376	-32610.3	18479.6	2238.92	-132.934	4519.12	51.13	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
771	0	-25.5859	51.4859	-675.542	-33221.4	18251.2	2100.85	-133.363	4519.87	51.1356	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
771	1	-25.7687	53.2956	-675.518	-32685.2	18558.3	2093.93	-132.909	4519.08	51.1297	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
771	2	-26.0587	54.104	-681.303	-32762.1	18864.7	2097.45	-132.693	4518.78	51.128	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
771	3	-25.5304	55.1744	-680.194	-32607.8	18482.5	2039.34	-133.212	4518.63	51.1194	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
771	4	-25.4815	56.3185	-684.16	-32685	18405.1	2091.69	-133.482	4518.46	51.1135	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
772	0	-24.9081	57.6229	-686.668	-32454.2	18789.9	1991.31	-133.023	4517.96	51.1118	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
772	1	-25.2517	57.4628	-688.123	-32071.2	18943.5	1998.36	-132.858	4517.3	51.1043	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
772	2	-24.8828	59.6454	-688.81	-32071.3	18790	2014.27	-133.109	4517.25	51.1004	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
772	3	-24.5028	59.8479	-690.251	-32377.4	18636.8	1990.03	-133.388	4517.6	51.102	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
772	4	-24.6207	60.4648	-695.312	-32147.9	18713.3	2012.18	-133.475	4516.93	51.0911	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
773	0	-24.6225	62.2746	-695.286	-32071.9	18942.7	2052.79	-133.144	4516.82	51.0936	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
773	1	-24.2388	63.2063	-697.078	-31993.4	18868.2	1907.48	-133.325	4516.59	51.088	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
773	2	-24.9176	63.6206	-700.701	-32070.7	19097.5	1946.17	-133.137	4516.46	51.0885	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
773	3	-24.7472	65.058	-699.953	-31994.2	18944.1	1963.04	-133.327	4516.4	51.0852	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
773	4	-24.7066	65.4676	-703.205	-31688.3	19250.5	1989.51	-133.017	4515.75	51.0796	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
774	0	-23.9885	66.7298	-702.816	-31456.7	19175.9	1864.27	-133.111	4515.45	51.074	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
774	1	-25.2245	67.6707	-705.352	-31687.7	19174.4	1952.1	-133.21	4515.61	51.0752	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
774	2	-24.6372	68.81	-708.949	-31610.8	19328.2	1919.02	-133.132	4515.27	51.0712	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
774	3	-24.7966	69.9222	-710.745	-31535	19174	1990.32	-133.417	4515.05	51.0644	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
774	4	-24.987	70.2734	-710.018	-31689.4	19479.3	2065.45	-132.959	4515.31	51.074	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
775	0	-24.9468	71.045	-713.265	-31151.9	19250.9	1996.25	-133.405	4514.36	51.0544	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
775	1	-25.2999	71.2363	-713.99	-31000.2	19172.6	2124.06	-133.539	4514.1	51.049	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
775	2	-25.6678	72.6785	-713.612	-30770.2	19019.5	2124.71	-133.74	4513.8	51.042	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
775	3	-25.6382	74.8874	-716.114	-30848.4	19171.1	2234.85	-133.621	4513.76	51.0429	0	-0	0	0	-0	0	77.4757	3863.32	44.752	0	-0	0	0	-0	0	-147.486	3251.44	34.2154
